date,ue
2017.7029,-0.333685
2017.7057,-0.334271
2017.7084,-0.333739
2017.7112,-0.333313
2017.7139,-0.335681
2017.7166,-0.335902
2017.7194,-0.335766
2017.7221,-0.334731
2017.7248,-0.334782
2017.7276,-0.336312
2017.7303,-0.337506
2017.7331,-0.334944
2017.7358,-0.334972
2017.7385,-0.334621
2017.7413,-0.335487
2017.744,-0.335519
2017.7467,-0.336635
2017.7495,-0.337405
2017.7522,-0.33433
2017.755,-0.335889
2017.7577,-0.337228
2017.7604,-0.33483
2017.7632,-0.334996
2017.7659,-0.33474
2017.7687,-0.335501
2017.7714,-0.335482
2017.7741,-0.335963
2017.7769,-0.336626
2017.7796,-0.334055
2017.7823,-0.33513
2017.7851,-0.335054
2017.7878,-0.335172
2017.7906,-0.335323
2017.7933,-0.334611
2017.796,-0.335223
2017.7988,-0.337336
2017.8015,-0.339247
2017.8042,-0.339307
2017.807,-0.334103
2017.8097,-0.337039
2017.8125,-0.33642
2017.8152,-0.337242
2017.8179,-0.336489
2017.8207,-0.335185
2017.8234,-0.336259
2017.8261,-0.336213
2017.8289,-0.336196
2017.8316,-0.335973
2017.8344,-0.336685
2017.8371,-0.336069
2017.8398,-0.335294
2017.8426,-0.336844
2017.8453,-0.338299
2017.848,-0.33687
2017.8508,-0.335663
2017.8535,-0.336511
2017.8563,-0.334848
2017.859,-0.33707
2017.8617,-0.337383
2017.8645,-0.336502
2017.8672,-0.337852
2017.87,-0.337
2017.8727,-0.335538
2017.8754,-0.336038
2017.8782,-0.336503
2017.8809,-0.338314
2017.8836,-0.335998
2017.8864,-0.3367
2017.8891,-0.33533
2017.8919,-0.33563
2017.8946,-0.337318
2017.8973,-0.338064
2017.9001,-0.337859
2017.9028,-0.336663
2017.9055,-0.337982
2017.9083,-0.336603
2017.911,-0.339087
2017.9138,-0.336704
2017.9165,-0.33674
2017.9192,-0.338172
2017.922,-0.339295
2017.9247,-0.338414
2017.9274,-0.340255
2017.9302,-0.338338
2017.9329,-0.334494
2017.9357,-0.337594
2017.9384,-0.339527
2017.9411,-0.341204
2017.9439,-0.340061
2017.9466,-0.339615
2017.9493,-0.340524
2017.9521,-0.339003
2017.9548,-0.338709
2017.9576,-0.340941
2017.9603,-0.339723
2017.963,-0.34087
2017.9658,-0.340158
2017.9685,-0.340328
2017.9713,-0.341441
2017.974,-0.33846
2017.9767,-0.340415
2017.9795,-0.339261
2017.9822,-0.339867
2017.9849,-0.340785
2017.9877,-0.337234
2017.9904,-0.339276
2017.9932,-0.340704
2017.9959,-0.339194
2017.9986,-0.339772
2018.0014,-0.338709
2018.0041,-0.339875
2018.0068,-0.340853
2018.0096,-0.339676
2018.0123,-0.338567
2018.0151,-0.342846
2018.0178,-0.340827
2018.0205,-0.340052
2018.0233,-0.340657
2018.026,-0.34143
2018.0287,-0.341344
2018.0315,-0.341313
2018.0342,-0.340232
2018.037,-0.340618
2018.0397,-0.341949
2018.0424,-0.340938
2018.0452,-0.34184
2018.0479,-0.340924
2018.0507,-0.34274
2018.0534,-0.342273
2018.0561,-0.342102
2018.0589,-0.341141
2018.0616,-0.341392
2018.0643,-0.340095
2018.0671,-0.342919
2018.0698,-0.34182
2018.0726,-0.343531
2018.0753,-0.342691
2018.078,-0.342578
2018.0808,-0.343296
2018.0835,-0.34371
2018.0862,-0.341802
2018.089,-0.343755
2018.0917,-0.342191
2018.0945,-0.342035
2018.0972,-0.341692
2018.0999,-0.338938
2018.1027,-0.341109
2018.1054,-0.341795
2018.1081,-0.340525
2018.1109,-0.342365
2018.1136,-0.342558
2018.1164,-0.339891
2018.1191,-0.340595
2018.1218,-0.341162
2018.1246,-0.341227
2018.1273,-0.343089
2018.13,-0.342813
2018.1328,-0.342751
2018.1355,-0.344281
2018.1383,-0.342529
2018.141,-0.342358
2018.1437,-0.342685
2018.1465,-0.342411
2018.1492,-0.342592
2018.152,-0.342169
2018.1547,-0.340894
2018.1574,-0.340945
2018.1602,-0.344229
2018.1629,-0.341894
2018.1656,-0.343546
2018.1684,-0.342142
2018.1711,-0.346802
2018.1739,-0.345925
2018.1766,-0.345616
2018.1793,-0.345173
2018.1821,-0.344482
2018.1848,-0.345518
2018.1875,-0.346329
2018.1903,-0.345896
2018.193,-0.346035
2018.1958,-0.346916
2018.1985,-0.345273
2018.2012,-0.34638
2018.204,-0.348133
2018.2067,-0.349227
2018.2094,-0.345485
2018.2122,-0.347965
2018.2149,-0.346627
2018.2177,-0.34893
2018.2204,-0.347016
2018.2231,-0.346208
2018.2259,-0.345917
2018.2286,-0.346564
2018.2313,-0.346729
2018.2341,-0.346038
2018.2368,-0.34639
2018.2396,-0.347504
2018.2423,-0.348364
2018.245,-0.347491
2018.2478,-0.348599
2018.2505,-0.348548
2018.2533,-0.34827
2018.256,-0.347641
2018.2587,-0.344686
2018.2615,-0.347181
2018.2642,-0.347009
2018.2669,-0.346536
2018.2697,-0.348417
2018.2724,-0.346142
2018.2752,-0.348159
2018.2779,-0.347362
2018.2806,-0.348183
2018.2834,-0.348957
2018.2861,-0.346905
2018.2888,-0.34951
2018.2916,-0.350647
2018.2943,-0.351309
2018.2971,-0.352075
2018.2998,-0.354093
2018.3025,-0.348765
2018.3053,-0.350257
2018.308,-0.351423
2018.3107,-0.351136
2018.3135,-0.350771
2018.3162,-0.351834
2018.319,-0.35091
2018.3217,-0.350568
2018.3244,-0.351312
2018.3272,-0.351937
2018.3299,-0.351279
2018.3326,-0.352016
2018.3354,-0.351211
2018.3381,-0.352001
2018.3409,-0.349831
2018.3436,-0.348749
2018.3463,-0.349851
2018.3491,-0.35108
2018.3518,-0.351597
2018.3546,-0.351245
2018.3573,-0.352997
2018.36,-0.35038
2018.3628,-0.351529
2018.3655,-0.350873
2018.3682,-0.350409
2018.371,-0.351203
2018.3737,-0.351983
2018.3765,-0.351723
2018.3792,-0.351887
2018.3819,-0.350005
2018.3847,-0.350451
2018.3874,-0.351244
2018.3901,-0.351923
2018.3929,-0.351879
2018.3956,-0.351567
2018.3984,-0.350077
2018.4011,-0.349629
2018.4038,-0.351046
2018.4066,-0.352759
2018.4093,-0.354221
2018.412,-0.35429
2018.4148,-0.353315
2018.4175,-0.352867
2018.4203,-0.351627
2018.423,-0.351724
2018.4257,-0.352289
2018.4285,-0.352334
2018.4312,-0.351512
2018.4339,-0.351262
2018.4367,-0.351437
2018.4394,-0.351543
2018.4422,-0.351727
2018.4449,-0.353925
2018.4476,-0.351187
2018.4504,-0.353426
2018.4531,-0.353314
2018.4559,-0.352279
2018.4586,-0.354037
2018.4613,-0.355293
2018.4641,-0.353888
2018.4668,-0.352258
2018.4695,-0.353218
2018.4723,-0.35192
2018.475,-0.353037
2018.4778,-0.351651
2018.4805,-0.35118
2018.4832,-0.352966
2018.486,-0.352564
2018.4887,-0.35429
2018.4914,-0.35333
2018.4942,-0.354595
2018.4969,-0.355254
2018.4997,-0.355605
2018.5024,-0.352353
2018.5051,-0.351461
2018.5079,-0.353192
2018.5106,-0.355383
2018.5133,-0.352833
2018.5161,-0.352144
2018.5188,-0.354262
2018.5216,-0.354195
2018.5243,-0.354331
2018.527,-0.355658
2018.5298,-0.356114
2018.5325,-0.355605
2018.5352,-0.356855
2018.538,-0.355629
2018.5407,-0.356359
2018.5435,-0.353504
2018.5462,-0.355253
2018.5489,-0.355834
2018.5517,-0.355398
2018.5544,-0.356708
2018.5572,-0.358178
2018.5599,-0.355539
2018.5626,-0.354066
2018.5654,-0.357105
2018.5681,-0.356937
2018.5708,-0.355982
2018.5736,-0.357202
2018.5763,-0.357329
2018.5791,-0.357365
2018.5818,-0.355543
2018.5845,-0.357255
2018.5873,-0.356945
2018.59,-0.357848
2018.5927,-0.352596
2018.5955,-0.357175
2018.5982,-0.359426
2018.601,-0.358499
2018.6037,-0.36124
2018.6064,-0.358127
2018.6092,-0.358964
2018.6119,-0.358924
2018.6146,-0.360861
2018.6174,-0.357344
2018.6201,-0.359347
2018.6229,-0.358566
2018.6256,-0.357451
2018.6283,-0.358422
2018.6311,-0.358448
2018.6338,-0.357862
2018.6366,-0.356901
2018.6393,-0.357016
2018.6667,-0.363396
2018.6694,-0.355249
2018.6721,-0.354737
2018.6749,-0.359605
2018.6776,-0.358627
2018.6804,-0.357863
2018.6831,-0.357382
2018.6858,-0.357335
2018.6886,-0.362802
2018.6913,-0.359297
2018.694,-0.354799
2018.6968,-0.355269
2018.7077,-0.36085
2018.7105,-0.362271
2018.7132,-0.357312
2018.7598,-0.363097
2018.7625,-0.363616
2018.7652,-0.362827
2018.768,-0.364243
2018.7707,-0.357937
2018.7734,-0.361698
2018.7762,-0.36664
2018.7789,-0.35951
2018.7817,-0.35776
2018.7844,-0.362181
2018.7871,-0.350954
2018.7899,-0.357751
2018.7953,-0.356981
2018.7981,-0.356885
2018.8008,-0.359036
2018.8036,-0.360865
2018.8063,-0.360443
2018.809,-0.358436
2018.8118,-0.36219
2018.8145,-0.356577
2018.8172,-0.356516
2018.82,-0.362299
2018.8227,-0.362985
2018.8255,-0.367204
2018.8282,-0.359877
2018.8309,-0.360468
2018.8337,-0.356823
2018.8474,-0.363402
2018.8501,-0.361532
2018.8528,-0.358922
2018.8556,-0.360118
2018.8583,-0.361913
2018.8611,-0.368618
2018.8638,-0.361206
2018.8665,-0.363918
2018.8693,-0.363704
2018.872,-0.361849
2018.8747,-0.360223
2018.8775,-0.358412
2018.8802,-0.359055
2018.883,-0.36468
2018.8857,-0.366779
2018.8884,-0.368429
2018.8912,-0.367289
2018.8939,-0.363178
2018.8966,-0.364685
2018.8994,-0.359577
2018.9021,-0.370476
2018.9049,-0.364681
2018.9076,-0.366344
2018.9103,-0.363508
2018.9131,-0.364176
2018.9158,-0.365376
2018.9185,-0.362778
2018.9213,-0.366523
2018.924,-0.362194
2018.9268,-0.364524
2018.9295,-0.365927
2018.9322,-0.36443
2018.9377,-0.365247
2018.9405,-0.363657
2018.9432,-0.371216
2018.9459,-0.369404
2018.9487,-0.366618
2018.9514,-0.368217
2018.9541,-0.364377
2018.9569,-0.367646
2018.9596,-0.360769
2018.9624,-0.36706
2018.9651,-0.364035
2018.9678,-0.361082
2018.9706,-0.36413
2018.9733,-0.366704
2018.976,-0.368611
2018.9788,-0.366151
2018.9815,-0.369503
2018.9843,-0.368095
2018.987,-0.370522
2018.9897,-0.359008
2018.9925,-0.363411
2018.9952,-0.370415
2018.9979,-0.367542
2019.0007,-0.370042
2019.0034,-0.364895
2019.0062,-0.363668
2019.0089,-0.368933
2019.0116,-0.36352
2019.0144,-0.372969
2019.0171,-0.371538
2019.0198,-0.364137
2019.0226,-0.367782
2019.0253,-0.370469
2019.0281,-0.364557
2019.0308,-0.371264
2019.0335,-0.370044
2019.0363,-0.366973
2019.039,-0.368119
2019.0418,-0.362428
2019.0445,-0.362348
2019.0472,-0.371363
2019.05,-0.366809
2019.0527,-0.367141
2019.0554,-0.367318
2019.0582,-0.365056
2019.0609,-0.369054
2019.0637,-0.366022
2019.0664,-0.367908
2019.0691,-0.36859
2019.0719,-0.369567
2019.0746,-0.36684
2019.0773,-0.365099
2019.0801,-0.369588
2019.0828,-0.370085
2019.0856,-0.364867
2019.0883,-0.367244
2019.091,-0.369808
2019.0938,-0.370594
2019.0965,-0.371068
2019.0992,-0.368767
2019.102,-0.372953
2019.1047,-0.373194
2019.1075,-0.369061
2019.1102,-0.372328
2019.1157,-0.373846
2019.1184,-0.37535
2019.1211,-0.373432
2019.1239,-0.374446
2019.1266,-0.368373
2019.1294,-0.370065
2019.1321,-0.365974
2019.1348,-0.370704
2019.1376,-0.37262
2019.1403,-0.374555
2019.1431,-0.3744
2019.1458,-0.369144
2019.1485,-0.374887
2019.1513,-0.369705
2019.154,-0.375525
2019.1567,-0.373187
2019.1595,-0.370163
2019.1622,-0.375064
2019.165,-0.368114
2019.1677,-0.374739
2019.1704,-0.374909
2019.1732,-0.374528
2019.1759,-0.371299
2019.1786,-0.368951
2019.1814,-0.369918
2019.1841,-0.371673
2019.1869,-0.373104
2019.1896,-0.373344
2019.1978,-0.373041
2019.2197,-0.375106
2019.2225,-0.374941
2019.2252,-0.377102
2019.2279,-0.376042
2019.2307,-0.375269
2019.2334,-0.375419
2019.2389,-0.377609
2019.2416,-0.378698
2019.2444,-0.377092
2019.2471,-0.376964
2019.2498,-0.379549
2019.2526,-0.379322
2019.269,-0.37859
2019.2717,-0.382506
2019.2745,-0.379229
2019.2772,-0.378345
2019.2799,-0.379438
2019.2827,-0.378627
2019.2909,-0.378685
2019.2936,-0.379327
2019.2964,-0.376326
2019.2991,-0.378996
2019.3018,-0.379317
2019.3046,-0.379692
2019.3073,-0.37828
2019.3101,-0.378745
2019.3128,-0.377153
2019.3155,-0.379032
2019.3183,-0.377597
2019.321,-0.380368
2019.3238,-0.377179
2019.3265,-0.378536
2019.3292,-0.378109
2019.332,-0.380256
2019.3347,-0.377914
2019.3374,-0.379889
2019.3402,-0.379574
2019.3429,-0.379028
2019.3457,-0.379352
2019.3484,-0.379726
2019.3511,-0.381386
2019.3539,-0.381189
2019.3566,-0.380016
2019.3593,-0.380481
2019.3621,-0.380226
2019.3648,-0.379655
2019.3676,-0.378214
2019.3703,-0.379417
2019.373,-0.380569
2019.3758,-0.381395
2019.3785,-0.383752
2019.3812,-0.381438
2019.384,-0.381014
2019.3922,-0.379644
2019.3949,-0.378667
2019.3977,-0.38067
2019.4004,-0.380637
2019.4031,-0.380767
2019.4059,-0.380772
2019.4086,-0.379586
2019.4114,-0.377997
2019.4141,-0.380299
2019.4168,-0.38132
2019.4196,-0.382756
2019.4223,-0.380183
2019.4251,-0.381289
2019.4278,-0.382451
2019.4305,-0.383377
2019.4333,-0.382409
2019.436,-0.380894
2019.4387,-0.381653
2019.4415,-0.38109
2019.4442,-0.381878
2019.447,-0.379491
2019.4497,-0.380651
2019.4524,-0.380788
2019.4552,-0.382033
2019.4579,-0.381545
2019.4606,-0.381463
2019.4634,-0.380568
2019.4661,-0.381978
2019.4689,-0.382768
2019.4716,-0.382977
2019.4743,-0.381495
2019.4771,-0.381654
2019.4798,-0.381377
2019.4825,-0.378907
2019.4853,-0.381938
2019.488,-0.380939
2019.4962,-0.383142
2019.499,-0.381966
2019.5017,-0.380748
2019.5044,-0.380549
2019.5072,-0.381085
2019.5099,-0.381467
2019.5127,-0.3806
2019.5154,-0.38275
2019.5181,-0.381778
2019.5209,-0.383097
2019.5236,-0.383627
2019.5264,-0.380825
2019.5291,-0.382772
2019.5318,-0.384111
2019.5346,-0.381669
2019.5373,-0.384974
2019.54,-0.381967
2019.5428,-0.385251
2019.5455,-0.384211
2019.5483,-0.38443
2019.551,-0.38244
2019.5537,-0.384936
2019.5565,-0.383234
2019.5592,-0.384884
2019.5619,-0.38762
2019.5647,-0.386461
2019.5674,-0.387422
2019.5702,-0.387662
2019.5729,-0.386937
2019.5756,-0.387291
2019.5784,-0.384795
2019.5811,-0.387166
2019.5838,-0.388533
2019.5866,-0.388678
2019.5893,-0.386222
2019.5921,-0.387885
2019.5948,-0.386196
2019.5975,-0.387555
2019.6003,-0.385388
2019.603,-0.384801
2019.6057,-0.386167
2019.6085,-0.386623
2019.6112,-0.386624
2019.614,-0.38571
2019.6167,-0.385714
2019.6194,-0.387893
2019.6222,-0.385358
2019.6249,-0.386948
2019.6277,-0.388182
2019.6304,-0.389252
2019.6331,-0.386866
2019.6359,-0.386784
2019.6386,-0.387576
2019.6413,-0.383495
2019.6441,-0.388805
2019.6468,-0.386527
2019.6496,-0.388327
2019.6523,-0.38781
2019.655,-0.389693
2019.6578,-0.388354
2019.6605,-0.387941
2019.6632,-0.389165
2019.666,-0.389019
2019.6687,-0.388854
2019.6715,-0.389234
2019.6742,-0.388528
2019.6769,-0.38706
2019.6797,-0.387756
2019.6824,-0.388418
2019.6851,-0.389284
2019.6879,-0.389427
2019.6906,-0.388907
2019.6934,-0.386783
2019.6961,-0.388448
2019.6988,-0.388507
2019.7016,-0.387028
2019.7043,-0.388181
2019.707,-0.389657
2019.7098,-0.386771
2019.7125,-0.385746
2019.7235,-0.386222
2019.7262,-0.385778
2019.729,-0.385072
2019.7317,-0.388279
2019.7344,-0.389767
2019.7372,-0.38828
2019.7399,-0.389347
2019.7426,-0.388888
2019.7454,-0.386008
2019.7481,-0.386567
2019.7509,-0.390158
2019.7536,-0.387668
2019.7563,-0.387532
2019.7591,-0.386385
2019.7618,-0.38562
2019.7645,-0.387789
2019.7673,-0.386989
2019.77,-0.388084
2019.7728,-0.386875
2019.7755,-0.387785
2019.7782,-0.388149
2019.781,-0.388836
2019.7837,-0.390457
2019.7864,-0.389162
2019.7892,-0.388784
2019.7919,-0.386671
2019.7947,-0.390843
2019.7974,-0.391174
2019.8001,-0.390212
2019.8029,-0.390456
2019.8056,-0.391969
2019.8084,-0.389376
2019.8111,-0.389102
2019.8138,-0.388933
2019.8166,-0.390249
2019.8193,-0.388034
2019.822,-0.387267
2019.8248,-0.389781
2019.8275,-0.388657
2019.8303,-0.390823
2019.833,-0.389375
2019.8357,-0.388469
2019.8385,-0.390341
2019.8412,-0.390103
2019.8439,-0.390384
2019.8467,-0.390376
2019.8494,-0.389617
2019.8522,-0.390423
2019.8549,-0.390339
2019.8576,-0.390299
2019.8604,-0.392176
2019.8631,-0.390037
2019.8658,-0.389866
2019.8686,-0.391047
2019.8713,-0.391065
2019.8741,-0.390691
2019.8768,-0.389942
2019.8795,-0.390767
2019.8823,-0.392285
2019.885,-0.391584
2019.8905,-0.390803
2019.8932,-0.39257
2019.896,-0.392187
2019.8987,-0.394894
2019.9014,-0.392224
2019.9042,-0.391682
2019.9069,-0.391912
2019.9097,-0.392828
2019.9124,-0.39212
2019.9151,-0.393264
2019.9179,-0.392905
2019.9206,-0.392683
2019.9233,-0.392147
2019.9261,-0.392137
2019.9288,-0.390392
2019.9316,-0.393971
2019.9343,-0.391064
2019.937,-0.391876
2019.9398,-0.393282
2019.9425,-0.393792
2019.9452,-0.394615
2019.948,-0.393217
2019.9507,-0.392158
2019.9535,-0.39496
2019.9562,-0.391501
2019.9617,-0.391039
2019.9644,-0.392892
2019.9671,-0.393124
2019.9699,-0.393375
2019.9726,-0.391452
2019.9754,-0.392044
2019.9781,-0.392987
2019.9808,-0.394279
2019.9836,-0.394056
2019.9863,-0.396008
2019.989,-0.396298
2019.9918,-0.393013
2019.9945,-0.39181
2019.9973,-0.394565
2020.0,-0.395676
2020.0027,-0.392026
2020.0055,-0.39369
2020.0082,-0.393089
2020.011,-0.393652
2020.0137,-0.395944
2020.0164,-0.39206
2020.0192,-0.393561
2020.0219,-0.395199
2020.0246,-0.392812
2020.0274,-0.39734
2020.0301,-0.393773
2020.0329,-0.394935
2020.0356,-0.39509
2020.0383,-0.393399
2020.0411,-0.393266
2020.0438,-0.393767
2020.0465,-0.393138
2020.0493,-0.391225
2020.052,-0.39306
2020.0548,-0.395274
2020.0575,-0.39319
2020.0602,-0.394126
2020.063,-0.393802
2020.0657,-0.394376
2020.0684,-0.39746
2020.0712,-0.395668
2020.0739,-0.394548
2020.0767,-0.396083
2020.0794,-0.394472
2020.0821,-0.394926
2020.0849,-0.39406
2020.0876,-0.394234
2020.0903,-0.396669
2020.0931,-0.395047
2020.0958,-0.396026
2020.0986,-0.395149
2020.1013,-0.396555
2020.104,-0.396439
2020.1068,-0.39651
2020.1095,-0.397083
2020.1123,-0.396121
2020.115,-0.397277
2020.1177,-0.395446
2020.1205,-0.395384
2020.1232,-0.396619
2020.1259,-0.396375
2020.1287,-0.397685
2020.1314,-0.395806
2020.1342,-0.397231
2020.1369,-0.397193
2020.1396,-0.397233
2020.1424,-0.39715
2020.1451,-0.398463
2020.1478,-0.397533
2020.1506,-0.399271
2020.1533,-0.398406
2020.1561,-0.396774
2020.1588,-0.399557
2020.1615,-0.399276
2020.1643,-0.400399
2020.167,-0.396886
2020.1697,-0.395048
2020.1725,-0.400002
2020.1752,-0.400311
2020.178,-0.398714
2020.1807,-0.400034
2020.1834,-0.400256
2020.1862,-0.396798
2020.1889,-0.399456
2020.1916,-0.401382
2020.1944,-0.40031
2020.1971,-0.401382
2020.1999,-0.399211
2020.2026,-0.400134
2020.2053,-0.400674
2020.2081,-0.40144
2020.2108,-0.402282
2020.2136,-0.39846
2020.2163,-0.402743
2020.219,-0.40237
2020.2218,-0.401182
2020.2245,-0.401178
2020.2272,-0.402462
2020.23,-0.402659
2020.2327,-0.399717
2020.2355,-0.401828
2020.2382,-0.402583
2020.2409,-0.401142
2020.2437,-0.40249
2020.2464,-0.402139
2020.2491,-0.402518
2020.2519,-0.401787
2020.2546,-0.402209
2020.2574,-0.401275
2020.2601,-0.404108
2020.2628,-0.404297
2020.2656,-0.404298
2020.2683,-0.404429
2020.271,-0.403813
2020.2738,-0.404569
2020.2765,-0.405656
2020.2793,-0.405393
2020.282,-0.404594
2020.2847,-0.404519
2020.2875,-0.404163
2020.2902,-0.404382
2020.293,-0.402414
2020.2957,-0.403383
2020.2984,-0.40317
2020.3012,-0.404812
2020.3039,-0.404733
2020.3066,-0.404802
2020.3094,-0.404137
2020.3121,-0.404199
2020.3149,-0.404825
2020.3176,-0.405556
2020.3203,-0.405044
2020.3231,-0.406377
2020.3258,-0.404814
2020.3285,-0.406512
2020.3313,-0.403632
2020.334,-0.405867
2020.3368,-0.405667
2020.3395,-0.407332
2020.3422,-0.40658
2020.345,-0.405113
2020.3477,-0.405939
2020.3504,-0.407026
2020.3532,-0.406038
2020.3559,-0.405342
2020.3587,-0.406383
2020.3614,-0.404613
2020.3641,-0.405738
2020.3669,-0.405979
2020.3696,-0.405172
2020.3723,-0.40671
2020.3751,-0.405321
2020.3778,-0.405795
2020.3806,-0.406556
2020.3833,-0.40655
2020.386,-0.406314
2020.3888,-0.407964
2020.3915,-0.407456
2020.3943,-0.407521
2020.397,-0.406273
2020.3997,-0.406264
2020.4025,-0.40718
2020.4052,-0.406368
2020.4079,-0.407502
2020.4107,-0.406254
2020.4134,-0.406015
2020.4162,-0.40659
2020.4189,-0.406737
2020.4216,-0.407374
2020.4244,-0.406929
2020.4271,-0.408194
2020.4298,-0.406996
2020.4326,-0.408082
2020.4353,-0.407369
2020.4381,-0.408083
2020.4408,-0.408302
2020.4435,-0.407346
2020.4463,-0.40741
2020.449,-0.406712
2020.4517,-0.407664
2020.4545,-0.408172
2020.4572,-0.407216
2020.46,-0.406257
2020.4627,-0.40846
2020.4654,-0.406597
2020.4682,-0.40785
2020.4709,-0.406911
2020.4736,-0.408586
2020.4764,-0.409364
2020.4791,-0.407486
2020.4819,-0.40679
2020.4846,-0.407016
2020.4873,-0.408389
2020.4901,-0.408198
2020.4928,-0.410064
2020.4956,-0.409496
2020.4983,-0.406537
2020.501,-0.406045
2020.5038,-0.404877
2020.5065,-0.409573
2020.5092,-0.409648
2020.512,-0.408736
2020.5147,-0.410768
2020.5175,-0.409859
2020.5202,-0.409855
2020.5229,-0.409876
2020.5257,-0.409583
2020.5284,-0.408833
2020.5311,-0.410622
2020.5339,-0.409554
2020.5366,-0.411503
2020.5394,-0.409601
2020.5421,-0.409038
2020.5448,-0.410122
2020.5476,-0.411222
2020.5503,-0.411836
2020.553,-0.412583
2020.5558,-0.410247
2020.5585,-0.410824
2020.5613,-0.410745
2020.564,-0.41209
2020.5667,-0.411797
2020.5695,-0.41321
2020.5722,-0.411865
2020.5749,-0.40883
2020.5777,-0.409421
2020.5804,-0.409972
2020.5832,-0.41007
2020.5859,-0.411366
2020.5886,-0.412729
2020.5914,-0.412333
2020.5941,-0.413068
2020.5969,-0.412236
2020.5996,-0.410479
2020.6023,-0.41224
2020.6051,-0.413062
2020.6078,-0.412698
2020.6105,-0.413276
2020.6133,-0.411977
2020.616,-0.412475
2020.6188,-0.411156
2020.6215,-0.413597
2020.6242,-0.41444
2020.627,-0.413241
2020.6297,-0.414036
2020.6324,-0.411775
2020.6352,-0.413062
2020.6379,-0.414347
2020.6407,-0.412212
2020.6434,-0.415013
2020.6461,-0.415648
2020.6489,-0.413137
2020.6516,-0.412432
2020.6543,-0.412711
2020.6571,-0.413149
2020.6598,-0.414664
2020.6626,-0.41249
2020.6653,-0.41377
2020.668,-0.413758
2020.6708,-0.413585
2020.6735,-0.412785
2020.6762,-0.416682
2020.679,-0.415204
2020.6817,-0.416293
2020.6845,-0.412262
2020.6872,-0.415935
2020.6899,-0.413478
2020.6927,-0.415124
2020.6954,-0.413822
2020.6982,-0.413471
2020.7009,-0.414113
2020.7036,-0.414517
2020.7064,-0.412745
2020.7091,-0.413628
2020.7118,-0.414731
2020.7146,-0.414278
2020.7173,-0.415977
2020.7201,-0.413623
2020.7228,-0.415154
2020.7255,-0.415471
2020.7283,-0.416865
2020.731,-0.416062
2020.7337,-0.414416
2020.7365,-0.414177
2020.7392,-0.413508
2020.742,-0.413911
2020.7447,-0.414546
2020.7474,-0.41625
2020.7502,-0.418064
2020.7529,-0.417534
2020.7556,-0.416389
2020.7584,-0.415936
2020.7611,-0.416464
2020.7639,-0.418608
2020.7666,-0.417978
2020.7693,-0.417396
2020.7721,-0.4155
2020.7748,-0.415451
2020.7775,-0.417639
2020.7803,-0.418333
2020.783,-0.41733
2020.7858,-0.418151
2020.7885,-0.419906
2020.7912,-0.419694
2020.794,-0.41884
2020.7967,-0.41955
2020.7995,-0.420904
2020.8022,-0.418978
2020.8049,-0.41842
2020.8077,-0.418148
2020.8104,-0.42063
2020.8131,-0.418902
2020.8159,-0.420505
2020.8186,-0.419689
2020.8214,-0.419549
2020.8241,-0.417082
2020.8268,-0.418684
2020.8296,-0.416796
2020.8323,-0.418178
2020.835,-0.41793
2020.8378,-0.417938
2020.8405,-0.419229
2020.8433,-0.418609
2020.846,-0.417794
2020.8487,-0.419319
2020.8515,-0.416474
2020.8542,-0.420051
2020.8569,-0.418768
2020.8597,-0.420044
2020.8624,-0.420768
2020.8652,-0.417458
2020.8679,-0.418576
2020.8706,-0.419272
2020.8734,-0.419803
2020.8761,-0.418149
2020.8789,-0.421546
2020.8816,-0.421583
2020.8843,-0.420783
2020.8871,-0.419192
2020.8898,-0.42062
2020.8925,-0.419168
2020.8953,-0.419636
2020.898,-0.420573
2020.9008,-0.420026
2020.9035,-0.421824
2020.9062,-0.421428
2020.909,-0.420099
2020.9117,-0.420684
2020.9144,-0.421307
2020.9172,-0.42194
2020.9199,-0.419552
2020.9227,-0.42192
2020.9254,-0.420958
2020.9281,-0.420899
2020.9309,-0.421109
2020.9336,-0.42227
2020.9363,-0.421925
2020.9391,-0.421886
2020.9418,-0.422204
2020.9446,-0.423035
2020.9473,-0.421213
2020.95,-0.423363
2020.9528,-0.424193
2020.9555,-0.421784
2020.9582,-0.422815
2020.961,-0.422957
2020.9637,-0.422514
2020.9665,-0.422059
2020.9692,-0.421739
2020.9719,-0.423335
2020.9747,-0.422827
2020.9774,-0.422247
2020.9802,-0.422057
2020.9829,-0.4225
2020.9856,-0.422872
2020.9884,-0.421673
2020.9911,-0.422795
2020.9938,-0.422836
2020.9966,-0.422572
2020.9993,-0.425348
2021.0021,-0.421274
2021.0048,-0.421768
2021.0075,-0.422912
2021.0103,-0.423922
2021.013,-0.424038
2021.0157,-0.424128
2021.0185,-0.423005
2021.0212,-0.422185
2021.024,-0.42411
2021.0267,-0.424407
2021.0294,-0.423303
2021.0322,-0.422038
2021.0349,-0.422905
2021.0376,-0.423769
2021.0404,-0.424432
2021.0431,-0.42355
2021.0459,-0.423344
2021.0486,-0.422667
2021.0513,-0.422513
2021.0541,-0.422522
2021.0568,-0.424491
2021.0595,-0.420823
2021.0623,-0.422391
2021.065,-0.422277
2021.0678,-0.421193
2021.0705,-0.422486
2021.0732,-0.422961
2021.076,-0.423377
2021.0787,-0.420947
2021.0815,-0.421987
2021.0842,-0.422228
2021.0869,-0.422479
